mountain_id,route_name,route_time,route_difficulty,start_point,ferata,height_diff,gear_summer,gear_winter
467,Pišnica - Koča v Krnici,1 h 20 min,lahka označena pot,Pišnica (850 m),,263,,
467,Ruski križ - Koča v Krnici,45 min,lahka označena pot,Ruski križ (1000 m),,113,,
467,Ruski križ - Koča v Krnici (po gozdni stezi),45 min,lahka označena pot,Ruski križ (1000 m),,113,,
468,NC Planica - Dom v Tamarju (po cesti),45 min,lahka označena pot,NC Planica (931 m),,177,,
468,NC Planica - Dom v Tamarju (po pešpoti),45 min,lahka označena pot,NC Planica (931 m),,177,,
468,Podkoren (Kolovrati) - Dom v Tamarju,1 h 30 min,"lahka neoznačena steza, lahka označena pot",Podkoren (Kolovrati) (845 m),,263,,
469,Zatrnik - Hotunjski vrh (zahodna pot),40 min,lahka neoznačena steza,Zatrnik (880 m),,227,,
469,Poljšica pri Gorjah (Zatrata) - Hotunjski vrh (po pešpoti),1 h 30 min,lahka neoznačena steza,Poljšica pri Gorjah (Zatrata) (660 m),,447,,
469,Zatrnik - Hotunjski vrh (severna pot),40 min,lahka neoznačena steza,Zatrnik (880 m),,227,,"cepin, dereze"
469,Bled (Velika Zaka) - Hotunjski vrh,2 h 30 min,lahka neoznačena steza,Bled (Velika Zaka) (480 m),,627,,"cepin, dereze"
469,Poljšica pri Gorjah (Zatrata) - Hotunjski vrh (po cesti),2 h,lahka neoznačena steza,Poljšica pri Gorjah (Zatrata) (660 m),,447,,
469,Bohinjska Bela (sv. Marjeta) - Hotunjski vrh,2 h 15 min,lahka neoznačena steza,Bohinjska Bela (sv. Marjeta) (468 m),,639,,"cepin, dereze"
470,Koča na planini Stador - Planina Lom,20 min,lahka označena pot,Koča na planini Stador (1050 m),,40,,
471,Pišnica - Mihov dom na Vršiču,1 h 20 min,lahka označena pot,Pišnica (850 m),,235,,
472,Koča na planini Stador - Kobala,20 min,lahka označena pot,Koča na planini Stador (1050 m),,30,,
473,Strada di Foredor - Malga Cuarnan,15 min,lahka označena pot,Strada di Foredor (968 m),,102,,
474,Kneške Ravne (Prošček) - Planina v Prodih,55 min,lahka neoznačena steza,Kneške Ravne (Prošček) (754 m),,316,,"cepin, dereze"
475,Stara Fužina - Kosijev dom na Vogarju,1 h 15 min,lahka označena pot,Stara Fužina (600 m),,454,,
476,Dolina Kot - Slapovi v Kotu (krožna pot),1 h,lahka neoznačena steza,Dolina Kot (950 m),,100,čelada,"čelada, cepin, dereze"
477,Podmežakla (Jesenice) - Partizanska bolnišnica na Mežakli (čez Zakop),1 h 40 min,lahka označena pot,Podmežakla (Jesenice) (580 m),,470,,"cepin, dereze"
479,Petrovo Brdo - Kup,45 min,lahka označena pot,Petrovo Brdo (803 m),,243,,
479,Podbrdo - Kup,1 h 35 min,lahka označena pot,Podbrdo (508 m),,538,,"cepin, dereze"
480,Kočna - Planina Obranica (mimo babe),1 h 15 min,lahka označena pot,Kočna (660 m),,375,,"cepin, dereze"
480,Spodnje Gorje - Planina Obranica,1 h 5 min,lahka neoznačena steza,Spodnje Gorje (620 m),,415,,"cepin, dereze"
480,Kočna  - Planina Obranica (od spomenika),1 h,lahka označena pot,Kočna  (660 m),,375,,"cepin, dereze"
481,Rateče (Ledine) - Planinsko zavetišče Slatna,40 min,lahka neoznačena steza,Rateče (Ledine) (853 m),,170,,
482,Koprivnik v Bohinju - Vodnikov razglednik,15 min,lahka označena pot,Koprivnik v Bohinju (971 m),,46,,dereze
482,Jereka - Vodnikov razglednik,1 h 15 min,lahka označena pot,Jereka (619 m),,398,,dereze
483,Koča pri Peričniku - Aljažev dom v Vratih (Pot Triglavske Bistrice),2 h,lahka označena pot,Koča pri Peričniku (750 m),,265,,
484,Belopeška jezera / Lago di Fusine - Jezerska planina / Alpe del Lago,15 min,lahka označena pot,Belopeška jezera / Lago di Fusine (929 m),,77,,
485,Bohinjska Bela - Planina za Jamo,1 h 30 min,lahka označena pot,Bohinjska Bela (550 m),,455,,
486,Srednja vas - Studor,1 h 30 min,"lahka neoznačena steza, lahko brezpotje",Srednja vas (583 m),,419,,"cepin, dereze"
486,Stara Fužina - Studor (čez planino Blatce),1 h 30 min,"lahka neoznačena steza, lahko brezpotje",Stara Fužina (600 m),,402,,"cepin, dereze"
487,Planina Kuhinja - Koča na planini Kuhinja,5 min,lahka označena pot,Planina Kuhinja (991 m),,11,,
487,Drežnica - Koča na planini Kuhinja,2 h 55 min,lahka označena pot,Drežnica (553 m),,449,,"cepin, dereze"
488,Breginj - Klatnica,1 h 30 min,lahka označena pot,Breginj (550 m),,450,,"cepin, dereze"
489,Planina Polog - Planina Laška seč,1 h 30 min,lahka označena pot,Planina Polog (457 m),,543,,dereze
490,Koča pri izviru Soče - Izvir Soče,15 min,zahtevna označena pot,Koča pri izviru Soče (886 m),,104,čelada,"čelada, cepin, dereze"
491,Breginj - Sveta Marjeta pod Stolom,1 h 15 min,lahka označena pot,Breginj (550 m),,423,,
492,Ukanc - Ožarjeni kamen (Ferata Ožarjeni kamen),1 h 50 min,izjemno zahtevna označena pot,Ukanc (531 m),D,429,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
493,Podmežakla (Jesenice) - Planina Ravne (čez Zakop),2 h 15 min,lahka neoznačena steza,Podmežakla (Jesenice) (580 m),,376,,"cepin, dereze"
494,Stara Fužina - Slap Suha (po cesti),1 h 45 min,lahka neoznačena steza,Stara Fužina (600 m),,350,,
495,Brod - Rudnica,1 h 15 min,lahka označena pot,Brod (512 m),,434,,
495,Stara Fužina - Rudnica (po cesti),1 h 40 min,lahka označena pot,Stara Fužina (546 m),,400,,
495,Jezersko polje - Rudnica,1 h 45 min,lahka označena pot,Jezersko polje (532 m),,414,,dereze
495,Srednja vas (Senožeta) - Rudnica,1 h 30 min,lahka neoznačena steza,Srednja vas (Senožeta) (574 m),,372,,"cepin, dereze"
495,Savica - Rudnica,1 h 15 min,lahka označena pot,Savica (516 m),,430,,"cepin, dereze"
495,Brod - Rudnica (čez Široko polico),1 h 25 min,lahka označena pot,Brod (512 m),,434,čelada,"čelada, cepin, dereze"
495,Bohinjska Češnjica - Rudnica,1 h 30 min,lahka neoznačena steza,Bohinjska Češnjica (603 m),,343,,"cepin, dereze"
495,Savica - Rudnica (čez Široko polico),1 h 25 min,lahka označena pot,Savica (516 m),,430,,"cepin, dereze"
496,Poljane (Spodnje Gorje) - Boršt (po cesti),1 h,lahka neoznačena steza,Poljane (Spodnje Gorje) (620 m),,311,,"cepin, dereze"
496,Kočna - Boršt (čez Vrše),1 h 20 min,lahka neoznačena steza,Kočna (660 m),,271,,"cepin, dereze"
496,Trate (Blejska Dobrava) - Boršt,1 h,lahka neoznačena steza,Trate (Blejska Dobrava) (600 m),,331,,"cepin, dereze"
498,Gozd Martuljek - Ingotova koča na planini Jesenje (ob reki),1 h,lahka označena pot,Gozd Martuljek (750 m),,180,čelada,"čelada, cepin, dereze"
498,Gozd Martuljek - Ingotova koča na planini Jesenje (po kolovozu),1 h,lahka označena pot,Gozd Martuljek (750 m),,180,,
499,Scicchizza - Zgornje Mangartsko jezero,20 min,lahka označena pot,Scicchizza (857 m),,72,,
499,MP Rateče - Zgornje Mangartsko jezero,1 h 5 min,lahka neoznačena steza,MP Rateče (851 m),,78,,
499,Ahlete / Aclete - Zgornje Mangartsko jezero,1 h 5 min,lahka označena pot,Ahlete / Aclete (850 m),,79,,
500,MP Rateče - Spodnje Mangartsko jezero,55 min,lahka neoznačena steza,MP Rateče (851 m),,73,,
500,Scicchizza - Spodnje Mangartsko jezero,10 min,lahka označena pot,Scicchizza (857 m),,67,,
500,Ahlete / Aclete - Spodnje Mangartsko jezero,50 min,lahka označena pot,Ahlete / Aclete (850 m),,74,,
501,Zaboršt (Poljšica pri Bledu) - Planina Rčitno,1 h,lahka označena pot,Zaboršt (Poljšica pri Bledu) (600 m),,300,,
501,Bled (Velika Zaka) - Planina Rčitno,2 h,lahka označena pot,Bled (Velika Zaka) (480 m),,420,,"cepin, dereze"
501,Poljšica pri Gorjah (Zatrata) - Planina Rčitno (po pešpoti),1 h,lahka označena pot,Poljšica pri Gorjah (Zatrata) (660 m),,240,,
501,Bohinjska Bela (sv. Marjeta) - Planina Rčitno,1 h 45 min,lahka označena pot,Bohinjska Bela (sv. Marjeta) (468 m),,432,,"cepin, dereze"
502,Kočna - Kres nad Kočno,40 min,lahko brezpotje,Kočna (660 m),,230,,"cepin, dereze"
503,Stara Fužina - Planina Blatce,55 min,lahka označena pot,Stara Fužina (600 m),,288,,"cepin, dereze"
503,Srednja vas - Planina Blatce,55 min,lahka neoznačena steza,Srednja vas (583 m),,305,,"cepin, dereze"
504,Kurja vas - Kovinarska koča v Krmi,40 min,lahka označena pot,Kurja vas (775 m),,95,,
504,Dovje - Kovinarska koča v Krmi,2 h 10 min,lahka označena pot,Dovje (660 m),,210,,
504,Krnica (most čez Radovno) - Kovinarska koča v Krmi,5 h,lahka neoznačena steza,Krnica (most čez Radovno) (620 m),,250,,
505,Kočna - Vrše (ob smučišču),45 min,lahka neoznačena steza,Kočna (660 m),,190,,"cepin, dereze"
505,Kočna - Vrše (čez senožeti),50 min,lahka neoznačena steza,Kočna (660 m),,190,,"cepin, dereze"
506,Most Boka - Izvir Boke,1 h 45 min,zahtevna označena pot,Most Boka (300 m),,550,čelada,"čelada, cepin, dereze"
507,Koča pri Peričniku - Slap Peričnik - zgornji slap,15 min,lahka označena pot,Koča pri Peričniku (750 m),,100,,"cepin, dereze"
508,Gozd Martuljek - Spodnji Martuljkov slap,30 min,lahka označena pot,Gozd Martuljek (750 m),,100,čelada,"čelada, cepin, dereze"
509,Kranjska Gora - Zelenci,1 h,lahka označena pot,Kranjska Gora (810 m),,35,,
509,Okrepčevalnica - Zelenci,10 min,lahka označena pot,Okrepčevalnica (850 m),,5,,
509,Rateče - Zelenci,20 min,lahka označena pot,Rateče (865 m),,20,,
510,Slovenski planinski muzej - Grančišče (Ferata Mojstrana - Rdeča),1 h,izjemno zahtevna označena pot,Slovenski planinski muzej (658 m),C/D,186,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
510,Slovenski planinski muzej - Grančišče (Ferata Mojstrana - Modra),1 h,zelo zahtevna označena pot,Slovenski planinski muzej (658 m),B,186,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
510,Mojstrana - Grančišče (južna pot),25 min,lahka označena pot,Mojstrana (675 m),,169,,
510,Mojstrana - Grančišče (severna pot),30 min,delno zahtevna neoznačena pot,Mojstrana (641 m),,203,,"cepin, dereze"
511,Bavšica - Logje,25 min,lahka označena pot,Bavšica (698 m),,142,,
512,Blejska Dobrava (pokopališče)  - Hom pri Bledu (čez Katarino),1 h 25 min,lahka neoznačena steza,Blejska Dobrava (pokopališče)  (560 m),,274,dereze,
512,Podhom - Hom pri Bledu,40 min,lahka neoznačena steza,Podhom (590 m),,244,,"cepin, dereze"
512,Blejska Dobrava (pokopališče) - Hom pri Bledu (po vzhodnem pobočju),1 h 5 min,lahka neoznačena steza,Blejska Dobrava (pokopališče) (560 m),,274,,dereze
513,Gozd Martuljek - Jezero Jasna (skozi Tofov graben),2 h 15 min,lahka označena pot,Gozd Martuljek (750 m),,80,,"cepin, dereze"
514,Krnica - Pokljuška soteska (luknja),1 h 30 min,lahka označena pot,Krnica (660 m),,170,čelada,"čelada, cepin, dereze"
515,Kočna - Poljanska baba,25 min,lahka označena pot,Kočna (660 m),,170,,"cepin, dereze"
516,Breginj - Brezje / Montemaggiore (preko Plazov),3 h,lahka označena pot,Breginj (550 m),,269,,
517,Livek - Sv. Peter in Pavel (Perati),20 min,lahka označena pot,Livek (692 m),,120,,
518,Čezsoča - Humčič,1 h 30 min,lahka neoznačena steza,Čezsoča (350 m),,460,svetilka,"cepin, dereze, svetilka"
518,Počivalnik - Humčič,1 h 45 min,zahtevna neoznačena steza,Počivalnik (575 m),,235,"čelada, svetilka","čelada, cepin, dereze, svetilka"
519,Kočna - Žerjavec (Kavče) (strma severna pot),25 min,lahka neoznačena steza,Kočna (660 m),,145,,"cepin, dereze"
519,Kočna - Žerjavec (Kavče) (južna pot),30 min,lahka neoznačena steza,Kočna (660 m),,145,,dereze
520,Podbrdo - Koča na Petrovem Brdu (po cesti),1 h,lahka označena pot,Podbrdo (508 m),,296,,
521,Planina Polog - Planina Črča,1 h,lahka označena pot,Planina Polog (457 m),,343,,
522,Koča pri Peričniku - Slap Peričnik - spodnji slap,10 min,lahka označena pot,Koča pri Peričniku (750 m),,50,,"cepin, dereze"
522,Pri Rosu - Slap Peričnik - spodnji slap (Pot Triglavske Bistrice),55 min,lahka označena pot,Pri Rosu (685 m),,115,čelada,"čelada, cepin, dereze"
522,Pri Rosu - Slap Peričnik - spodnji slap (po cesti),50 min,lahka označena pot,Pri Rosu (685 m),,115,,"cepin, dereze"
523,Koča pri Savici - Slap Savica,20 min,lahka označena pot,Koča pri Savici (653 m),,141,,
524,Možnica - Počitniški dom v Možnici (po cesti),50 min,lahka označena pot,Možnica (598 m),,195,,
525,Savica - Kamin Široka polica (Ferata Kamin Široka polica),1 h 40 min,izjemno zahtevna označena pot,Savica (508 m),D/E,272,"čelada, komplet za samovarovanje","čelada, komplet za samovarovanje, cepin, dereze"
526,Stara Fužina - Slap Mostnice (skozi korita Mostnice),1 h 20 min,lahka označena pot,Stara Fužina (600 m),,173,,
528,Zgornja Trenta  (Furlan) - Korita Mlinarice,5 min,lahka označena pot,Zgornja Trenta (Furlan) (750 m),,20,čelada,čelada
529,Podbrdo - Sveti Lenart (Bača pri Podbrdu),30 min,lahka označena pot,Podbrdo (515 m),,236,,dereze
530,Pri Rosu - Koča pri Peričniku (Pot Triglavske Bistrice),45 min,lahka označena pot,Pri Rosu (685 m),,65,,
530,Pri Rosu - Koča pri Peričniku (po cesti),40 min,lahka označena pot,Pri Rosu (685 m),,65,,
531,Čezsoča - Slap Slatenik,1 h 45 min,zahtevna neoznačena steza,Čezsoča (350 m),,400,čelada,"čelada, cepin, dereze"
532,Stara Fužina - Okrepčevalnica Slap Voje (skozi korita Mostnice),1 h 15 min,lahka označena pot,Stara Fužina (600 m),,145,,
533,Kosmačev preval - Gogalova lipa,30 min,lahka označena pot,Kosmačev preval (847 m),,122,,
533,Krnica (most čez Radovno) - Gogalova lipa,4 h,lahka neoznačena steza,Krnica (most čez Radovno) (620 m),,105,,
534,Trdnjava Kluže - Mladinski izobraževalni center v Bavšici (po cesti),1 h 15 min,lahka označena pot,Trdnjava Kluže (532 m),,193,,
535,Podkočna - Jamnikov spodmol,35 min,lahka neoznačena steza,Podkočna (550 m),,170,svetilka,"cepin, dereze, svetilka"
536,Zadnjica - Belopotoški slap,20 min,lahka neoznačena steza,Zadnjica (690 m),,30,,
537,Dovje - Jezero Kreda,35 min,lahka označena pot,Dovje (660 m),,55,,
537,Pri Rosu - Jezero Kreda,15 min,lahka označena pot,Pri Rosu (685 m),,30,,dereze
538,Čadrg - Žlejžn,20 min,lahka neoznačena steza,Čadrg (740 m),,30,,
538,Planina Polog - Žlejžn (čez Čadrg),1 h 50 min,lahka neoznačena steza,Planina Polog (457 m),,253,,"cepin, dereze"
538,Planina Polog - Žlejžn (čez Planino Prode),3 h,lahka neoznačena steza,Planina Polog (457 m),,253,,"cepin, dereze"
538,Planina Polog - Žlejžn (strma pot),1 h 25 min,lahka neoznačena steza,Planina Polog (457 m),,253,,"cepin, dereze"
539,Čezsoča - Dolina Škratov,1 h 20 min,lahka označena pot,Čezsoča (350 m),,350,,"cepin, dereze"
540,Log pod Mangartom - Slap Parabola,25 min,lahka označena pot,Log pod Mangartom (650 m),,50,,"cepin, dereze"
541,Planina Polog - Izvir Tolminke,1 h,lahka označena pot,Planina Polog (457 m),,238,,
541,Planina Polog - Izvir Tolminke (čez Planino Prode),1 h 25 min,lahka neoznačena steza,Planina Polog (457 m),,238,,
542,Velika Zaka (Bled)  - Mala Osojnica (ob Ojstrici),40 min,lahka označena pot,Velika Zaka (Bled)  (480 m),,211,,"cepin, dereze"
542,Velika Zaka (Bled) - Mala Osojnica (po stopnicah),25 min,delno zahtevna označena pot,Velika Zaka (Bled) (480 m),,211,,"cepin, dereze"
543,Stara Fužina - Koča na Vojah,45 min,lahka označena pot,Stara Fužina (600 m),,90,,
544,Log pod Mangartom (rudnik) - Gorejca,15 min,lahka označena pot,Log pod Mangartom (rudnik) (650 m),,30,,
545,Most Boka - Slap Boka (do razgledne točke),40 min,lahka označena pot,Most Boka (400 m),,280,,"cepin, dereze"
545,Most Boka - Slap Boka (po strugi),1 h 15 min,zahtevno brezpotje,Most Boka (400 m),,280,čelada,"čelada, cepin, dereze"
546,Krnica (most čez Radovno) - Jezero Kreda v dolini Radovne,3 h,lahka neoznačena steza,Krnica (most čez Radovno) (620 m),,54,,
547,Breginj  - Izvir Bele,30 min,lahka označena pot,Breginj  (550 m),,115,,
548,Krnica (most čez Radovno) - Izvir Lipnika,50 min,lahka označena pot,Krnica (most čez Radovno) (620 m),,40,,
549,Kočna - Spominsko obeležje Aleš Kunaver,25 min,lahka neoznačena steza,Kočna (660 m),,0,,"cepin, dereze"
550,Krnica (most čez Radovno) - Jezerce v dolini Radovne,1 h 30 min,lahka neoznačena steza,Krnica (most čez Radovno) (620 m),,37,,
551,Ukanc - Koča pri Savici,1 h,lahka označena pot,Ukanc (531 m),,122,,
551,Ukanc - Koča pri Savici (skozi Blato),1 h,lahka označena pot,Ukanc (531 m),,122,,
551,Jezersko polje - Koča pri Savici,2 h 15 min,lahka označena pot,Jezersko polje (532 m),,121,,
552,Jezersko polje - Peč (razgledišče),35 min,lahka označena pot,Jezersko polje (532 m),,118,,dereze
553,Želeče (Bled) - Straža (Riklijeva pot),30 min,lahka označena pot,Želeče (Bled) (510 m),,136,,dereze
554,Breginj - Marija Snežna v Breginjskem kotu,25 min,lahka označena pot,Breginj (550 m),,95,,
555,Blejska Dobrava (pokopališče) - Sveta Katarina na Homu,50 min,lahka neoznačena steza,Blejska Dobrava (pokopališče) (560 m),,74,,dereze
555,Podhom - Sveta Katarina na Homu,45 min,lahka neoznačena steza,Podhom (590 m),,44,,
556,Bohinjska Bistrica - Izvir Bohinjske Bistrice,50 min,lahka označena pot,Bohinjska Bistrica (523 m),,107,,
557,Poljšica pri Gorjah - Poglejska cerkev,5 min,lahka označena pot,Poljšica pri Gorjah (600 m),,30,svetilka,svetilka
558,Na Jasi (Bled) - Dobra gora,20 min,lahka neoznačena steza,Na Jasi (Bled) (485 m),,135,,"cepin, dereze"
559,Rečica pri Bledu - Blejski grad (čez Višce),40 min,lahka neoznačena steza,Rečica pri Bledu (510 m),,89,,
560,Kompas hotel Ribno - Ribenska gora (po južnem pobočju),20 min,lahka označena pot,Kompas hotel Ribno (467 m),,121,,"cepin, dereze"
561,Bohinjska Bistrica (železniška postaja) - Ajdovski gradec (Ob železnici),20 min,lahka označena pot,Bohinjska Bistrica (železniška postaja) (525 m),,55,,
561,Bohinjska Bistrica (železniška postaja) - Ajdovski gradec (ob Savi),40 min,lahka neoznačena steza,Bohinjska Bistrica (železniška postaja) (525 m),,55,,
562,Možnica - Korita Možnice (Nemčlje),30 min,lahka označena pot,Možnica (520 m),,60,,"cepin, dereze"
563,Planina Polog - Javorca (po cesti),20 min,lahka označena pot,Planina Polog (457 m),,114,,
564,Planina Polog - Planina Prode,40 min,lahka neoznačena steza,Planina Polog (457 m),,98,,
565,Plužna - Jama Srnica,30 min,delno zahtevna neoznačena pot,Plužna (450 m),,100,"čelada, svetilka","čelada, cepin, dereze, svetilka"
566,Bohinjska Bela (Zgornja vas) - Iglica,10 min,delno zahtevna označena pot,Bohinjska Bela (Zgornja vas) (500 m),,50,čelada,čelada
567,Ribčev Laz - Sveti Janez Krstnik (Ribčev Laz) (pot okoli Bohinjskega jezera),3 h 15 min,lahka označena pot,Ribčev Laz (532 m),,0,,
568,Blejska Dobrava (pokopališče) - Slap Šum v Blejskem Vintgarju (po cesti ),30 min,lahka neoznačena steza,Blejska Dobrava (pokopališče) (560 m),,40,,dereze
569,Bohinjska Bela (sv. Marjeta) - Mlina peč,15 min,lahka označena pot,Bohinjska Bela (sv. Marjeta) (468 m),,38,,"cepin, dereze"
570,Planina Polog - Žičnica čez Tolminko,25 min,lahka označena pot,Planina Polog (457 m),,43,,
571,Kobarid - Tonovcov grad pri Kobaridu,20 min,lahka označena pot,Kobarid (350 m),,150,čelada,čelada
572,Šobčev bajer - Gradišče (Bodešče),40 min,lahka označena pot,Šobčev bajer (426 m),,73,,"cepin, dereze"
572,Bodešče - Gradišče (Bodešče),15 min,lahka označena pot,Bodešče (445 m),,54,,"cepin, dereze"
573,Šobčev bajer - Sveti Lenart (Bodešče),35 min,lahka označena pot,Šobčev bajer (426 m),,59,,
573,Bodešče - Sveti Lenart (Bodešče),10 min,lahka označena pot,Bodešče (445 m),,40,,
574,Lepena - Velika korita Soče,20 min,lahka označena pot,Lepena (460 m),,20,,
575,Bled (Velika Zaka) - Blejsko jezero (sprehajalna pot okoli jezera),1 h 30 min,lahka neoznačena steza,Bled (Velika Zaka) (480 m),,5,,
576,Poljubinj - Slap Beri,30 min,zahtevna označena pot,Poljubinj (400 m),,54,,
577,Plužna - Izvir Glijuna,10 min,lahka označena pot,Plužna (450 m),,0,,
578,Most Boka - Mala Boka,15 min,lahka neoznačena steza,Most Boka (300 m),,140,,
579,Tolmin - Kozlov rob (Učna pot),30 min,lahka označena pot,Tolmin (215 m),,211,,"cepin, dereze"
579,Tolmin - Kozlov rob (Grajska pot),30 min,lahka neoznačena steza,Tolmin (230 m),,196,,"cepin, dereze"
580,Podmelec - Slap Sopota (Soupat),12 min,lahka označena pot,Podmelec (310 m),,90,čelada,čelada
581,Plužna - Slap Virje,10 min,lahka označena pot,Plužna (450 m),,50,,
582,Selce - Gregorčičev slap,1 h,zahtevna neoznačena steza,Selce (382 m),,8,čelada,"čelada, cepin, dereze"
583,Žičnica Golobar - Korita Soče pri Kršovcu,10 min,lahka označena pot,Žičnica Golobar (420 m),,30,,
584,Kobarid - Slap Veliki Kozjak,25 min,lahka označena pot,Kobarid (220 m),,30,čelada,čelada
